,datetime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,hour_sin,hour_cos
4512,2004-09-14 18:00:00,14/09/2004,18.00.00,,1310.0,18.7,,620.0,,1926.0,1240.0,28.6,48.2,1.8616,18,1,9,-1.0,-1.8369701987210294e-16
4513,2004-09-14 19:00:00,14/09/2004,19.00.00,,1204.0,13.9,,686.0,,1807.0,1092.0,24.8,61.6,1.9067,19,1,9,-0.9659258262890684,0.2588190451025203
4514,2004-09-14 20:00:00,14/09/2004,20.00.00,,1071.0,6.7,,873.0,,1575.0,740.0,20.3,77.2,1.8204,20,1,9,-0.8660254037844386,0.5000000000000001
4515,2004-09-14 21:00:00,14/09/2004,21.00.00,,967.0,4.2,,980.0,,1490.0,670.0,19.7,82.5,1.8674,21,1,9,-0.7071067811865477,0.7071067811865474
4516,2004-09-14 22:00:00,14/09/2004,22.00.00,,947.0,3.6,,1009.0,,1454.0,640.0,20.6,78.8,1.8885,22,1,9,-0.5000000000000004,0.8660254037844384
4517,2004-09-14 23:00:00,14/09/2004,23.00.00,,1011.0,4.4,,967.0,,1497.0,918.0,19.2,87.2,1.9195,23,1,9,-0.2588190451025215,0.965925826289068
4518,2004-09-15 00:00:00,15/09/2004,00.00.00,,971.0,4.2,,949.0,,1472.0,804.0,20.5,81.5,1.936,0,2,9,0.0,1.0
4519,2004-09-15 01:00:00,15/09/2004,01.00.00,,886.0,2.6,,1082.0,,1405.0,694.0,21.4,74.0,1.8683,1,2,9,0.2588190451025207,0.9659258262890684
4520,2004-09-15 02:00:00,15/09/2004,02.00.00,,908.0,3.1,,1013.0,,1460.0,796.0,20.5,78.2,1.8678,2,2,9,0.4999999999999999,0.8660254037844387
4521,2004-09-15 03:00:00,15/09/2004,03.00.00,,901.0,3.0,,1013.0,,1468.0,804.0,20.7,77.8,1.8764,3,2,9,0.7071067811865475,0.7071067811865476
4522,2004-09-15 04:00:00,15/09/2004,04.00.00,,915.0,3.4,,970.0,,1481.0,829.0,20.5,78.0,1.8636,4,2,9,0.8660254037844386,0.5000000000000001
4523,2004-09-15 05:00:00,15/09/2004,05.00.00,,940.0,4.0,,961.0,,1499.0,848.0,20.6,76.2,1.8272,5,2,9,0.9659258262890684,0.2588190451025207
4524,2004-09-15 06:00:00,15/09/2004,06.00.00,,1048.0,7.8,,791.0,,1654.0,992.0,20.1,77.4,1.802,6,2,9,1.0,6.123233995736766e-17
4525,2004-09-15 07:00:00,15/09/2004,07.00.00,,1298.0,16.1,,644.0,,1962.0,1256.0,20.9,73.3,1.787,7,2,9,0.9659258262890684,-0.2588190451025206
4526,2004-09-15 08:00:00,15/09/2004,08.00.00,,1487.0,27.6,,492.0,,2345.0,1598.0,21.2,72.3,1.8007,8,2,9,0.8660254037844387,-0.4999999999999998
4527,2004-09-15 09:00:00,15/09/2004,09.00.00,,1327.0,17.8,,582.0,,1968.0,1403.0,22.5,68.9,1.8511,9,2,9,0.7071067811865476,-0.7071067811865475
4528,2004-09-15 10:00:00,15/09/2004,10.00.00,,1363.0,18.5,,573.0,,1989.0,1497.0,23.7,64.5,1.8682,10,2,9,0.4999999999999999,-0.8660254037844387
4529,2004-09-15 11:00:00,15/09/2004,11.00.00,,1393.0,21.6,,529.0,,2080.0,1500.0,23.2,68.4,1.9243,11,2,9,0.258819045102521,-0.9659258262890682
4530,2004-09-15 12:00:00,15/09/2004,12.00.00,,1361.0,21.0,,540.0,,2044.0,1549.0,23.5,69.2,1.9776,12,2,9,1.2246467991473532e-16,-1.0
4531,2004-09-15 13:00:00,15/09/2004,13.00.00,,1289.0,17.2,,599.0,,1975.0,1374.0,24.1,65.5,1.9371,13,2,9,-0.2588190451025208,-0.9659258262890684
4532,2004-09-15 14:00:00,15/09/2004,14.00.00,,1265.0,16.1,,619.0,,1930.0,1270.0,24.2,65.6,1.9501,14,2,9,-0.4999999999999998,-0.8660254037844388
4533,2004-09-15 15:00:00,15/09/2004,15.00.00,,1339.0,18.6,,579.0,,2031.0,1360.0,24.6,63.9,1.9459,15,2,9,-0.7071067811865471,-0.7071067811865479
4534,2004-09-15 16:00:00,15/09/2004,16.00.00,,1269.0,17.2,,608.0,,1939.0,1296.0,26.3,56.5,1.9018,16,2,9,-0.8660254037844384,-0.5000000000000004
4535,2004-09-15 17:00:00,15/09/2004,17.00.00,3.3,1299.0,17.3,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557,17,2,9,-0.9659258262890684,-0.2588190451025206
4536,2004-09-15 18:00:00,15/09/2004,18.00.00,6.1,1546.0,28.6,622.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334,18,2,9,-1.0,-1.8369701987210294e-16
4537,2004-09-15 19:00:00,15/09/2004,19.00.00,6.7,1571.0,31.8,615.0,469.0,173.0,2409.0,1686.0,25.1,55.8,1.7511,19,2,9,-0.9659258262890684,0.2588190451025203
4538,2004-09-15 20:00:00,15/09/2004,20.00.00,4.4,1312.0,20.1,443.0,580.0,135.0,2016.0,1380.0,23.9,58.9,1.7276,20,2,9,-0.8660254037844386,0.5000000000000001
4539,2004-09-15 21:00:00,15/09/2004,21.00.00,1.9,1074.0,9.2,219.0,767.0,93.0,1635.0,1079.0,23.1,62.8,1.7562,21,2,9,-0.7071067811865477,0.7071067811865474
4540,2004-09-15 22:00:00,15/09/2004,22.00.00,1.8,1127.0,10.3,203.0,752.0,74.0,1724.0,1096.0,22.1,67.3,1.7671,22,2,9,-0.5000000000000004,0.8660254037844384
4541,2004-09-15 23:00:00,15/09/2004,23.00.00,1.5,1040.0,8.6,165.0,769.0,69.0,1640.0,1049.0,22.1,66.5,1.7441,23,2,9,-0.2588190451025215,0.965925826289068
4542,2004-09-16 00:00:00,16/09/2004,00.00.00,1.6,1060.0,8.6,339.0,772.0,109.0,1649.0,1161.0,21.1,70.1,1.7366,0,3,9,0.0,1.0
4543,2004-09-16 01:00:00,16/09/2004,01.00.00,0.8,911.0,4.8,103.0,934.0,55.0,1496.0,865.0,21.9,67.1,1.7394,1,3,9,0.2588190451025207,0.9659258262890684
4544,2004-09-16 02:00:00,16/09/2004,02.00.00,0.5,853.0,2.6,74.0,1107.0,49.0,1421.0,768.0,21.7,67.4,1.7262,2,3,9,0.4999999999999999,0.8660254037844387
4545,2004-09-16 03:00:00,16/09/2004,03.00.00,0.7,915.0,4.3,,962.0,,1485.0,845.0,20.2,73.8,1.7229,3,3,9,0.7071067811865475,0.7071067811865476
4546,2004-09-16 04:00:00,16/09/2004,04.00.00,0.6,897.0,4.5,72.0,936.0,42.0,1471.0,843.0,19.1,76.0,1.6668,4,3,9,0.8660254037844386,0.5000000000000001
4547,2004-09-16 05:00:00,16/09/2004,05.00.00,0.9,976.0,6.6,180.0,844.0,50.0,1562.0,964.0,19.4,75.4,1.6802,5,3,9,0.9659258262890684,0.2588190451025207
4548,2004-09-16 06:00:00,16/09/2004,06.00.00,1.4,1066.0,10.1,239.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829,6,3,9,1.0,6.123233995736766e-17
4549,2004-09-16 07:00:00,16/09/2004,07.00.00,4.2,1435.0,23.4,664.0,544.0,86.0,2140.0,1467.0,19.9,74.3,1.7083,7,3,9,0.9659258262890684,-0.2588190451025206
4550,2004-09-16 08:00:00,16/09/2004,08.00.00,4.1,1420.0,25.0,525.0,512.0,81.0,2194.0,1510.0,20.4,72.8,1.7198,8,3,9,0.8660254037844387,-0.4999999999999998
4551,2004-09-16 09:00:00,16/09/2004,09.00.00,3.6,1365.0,21.6,543.0,549.0,96.0,2033.0,1518.0,21.6,67.7,1.7254,9,3,9,0.7071067811865476,-0.7071067811865475
4552,2004-09-16 10:00:00,16/09/2004,10.00.00,2.5,1171.0,13.0,390.0,695.0,96.0,1758.0,1276.0,22.9,59.1,1.633,10,3,9,0.4999999999999999,-0.8660254037844387
4553,2004-09-16 11:00:00,16/09/2004,11.00.00,1.3,982.0,6.8,217.0,888.0,79.0,1505.0,873.0,18.7,73.1,1.5608,11,3,9,0.258819045102521,-0.9659258262890682
4554,2004-09-16 12:00:00,16/09/2004,12.00.00,1.7,1021.0,10.0,248.0,798.0,95.0,1580.0,958.0,21.1,58.3,1.4444,12,3,9,1.2246467991473532e-16,-1.0
4555,2004-09-16 13:00:00,16/09/2004,13.00.00,2.1,1044.0,11.7,333.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281,13,3,9,-0.2588190451025208,-0.9659258262890684
4556,2004-09-16 14:00:00,16/09/2004,14.00.00,1.7,1005.0,9.8,279.0,834.0,102.0,1514.0,952.0,22.9,47.9,1.3208,14,3,9,-0.4999999999999998,-0.8660254037844388
4557,2004-09-16 15:00:00,16/09/2004,15.00.00,1.9,1021.0,10.2,339.0,816.0,107.0,1524.0,977.0,23.3,46.2,1.301,15,3,9,-0.7071067811865471,-0.7071067811865479
4558,2004-09-16 16:00:00,16/09/2004,16.00.00,2.3,1064.0,12.0,315.0,772.0,110.0,1574.0,1059.0,23.7,45.4,1.315,16,3,9,-0.8660254037844384,-0.5000000000000004
4559,2004-09-16 17:00:00,16/09/2004,17.00.00,3.3,1167.0,17.7,365.0,659.0,124.0,1745.0,1199.0,23.8,46.1,1.3373,17,3,9,-0.9659258262890684,-0.2588190451025206
4560,2004-09-16 18:00:00,16/09/2004,18.00.00,3.5,1167.0,18.8,338.0,640.0,113.0,1790.0,1212.0,23.0,49.3,1.3689,18,3,9,-1.0,-1.8369701987210294e-16
4561,2004-09-16 19:00:00,16/09/2004,19.00.00,3.6,1164.0,17.6,318.0,658.0,104.0,1800.0,1193.0,21.9,53.1,1.3787,19,3,9,-0.9659258262890684,0.2588190451025203
4562,2004-09-16 20:00:00,16/09/2004,20.00.00,2.9,1092.0,13.8,302.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742,20,3,9,-0.8660254037844386,0.5000000000000001
4563,2004-09-16 21:00:00,16/09/2004,21.00.00,2.0,997.0,9.4,214.0,845.0,94.0,1528.0,926.0,21.2,55.2,1.3699,21,3,9,-0.7071067811865477,0.7071067811865474
4564,2004-09-16 22:00:00,16/09/2004,22.00.00,1.9,966.0,9.6,,858.0,,1560.0,1231.0,21.4,54.8,1.3813,22,3,9,-0.5000000000000004,0.8660254037844384
4565,2004-09-16 23:00:00,16/09/2004,23.00.00,1.5,969.0,8.5,,906.0,,1488.0,995.0,20.8,57.2,1.3925,23,3,9,-0.2588190451025215,0.965925826289068
4566,2004-09-17 00:00:00,17/09/2004,00.00.00,1.1,944.0,10.7,363.0,874.0,109.0,1633.0,1094.0,21.3,55.8,1.3974,0,4,9,0.0,1.0
4567,2004-09-17 01:00:00,17/09/2004,01.00.00,0.8,834.0,6.1,178.0,1022.0,72.0,1408.0,774.0,21.4,52.1,1.3125,1,4,9,0.2588190451025207,0.9659258262890684
4568,2004-09-17 02:00:00,17/09/2004,02.00.00,0.5,796.0,3.2,55.0,1162.0,40.0,1295.0,558.0,20.6,56.6,1.3583,2,4,9,0.4999999999999999,0.8660254037844387
4569,2004-09-17 03:00:00,17/09/2004,03.00.00,0.4,777.0,2.0,,1305.0,,1266.0,510.0,20.0,59.1,1.3694,3,4,9,0.7071067811865475,0.7071067811865476
4570,2004-09-17 04:00:00,17/09/2004,04.00.00,0.3,752.0,1.2,32.0,1451.0,23.0,1247.0,471.0,19.7,61.9,1.4017,4,4,9,0.8660254037844386,0.5000000000000001
4571,2004-09-17 05:00:00,17/09/2004,05.00.00,0.3,755.0,1.3,35.0,1472.0,24.0,1234.0,471.0,19.6,59.1,1.3346,5,4,9,0.9659258262890684,0.2588190451025207
4572,2004-09-17 06:00:00,17/09/2004,06.00.00,0.5,800.0,2.2,84.0,1336.0,41.0,1278.0,529.0,19.8,56.7,1.2941,6,4,9,1.0,6.123233995736766e-17
4573,2004-09-17 07:00:00,17/09/2004,07.00.00,2.4,1147.0,14.6,456.0,737.0,99.0,1708.0,1114.0,20.2,55.6,1.3043,7,4,9,0.9659258262890684,-0.2588190451025206
4574,2004-09-17 08:00:00,17/09/2004,08.00.00,2.2,1036.0,9.7,342.0,854.0,91.0,1544.0,987.0,19.7,57.8,1.3112,8,4,9,0.8660254037844387,-0.4999999999999998
4575,2004-09-17 09:00:00,17/09/2004,09.00.00,1.4,926.0,6.7,239.0,979.0,81.0,1398.0,851.0,20.2,53.1,1.2442,9,4,9,0.7071067811865476,-0.7071067811865475
4576,2004-09-17 10:00:00,17/09/2004,10.00.00,1.6,961.0,7.6,337.0,932.0,95.0,1417.0,901.0,22.0,47.0,1.2259,10,4,9,0.4999999999999999,-0.8660254037844387
4577,2004-09-17 11:00:00,17/09/2004,11.00.00,1.6,951.0,8.6,351.0,902.0,113.0,1460.0,949.0,23.5,41.6,1.1884,11,4,9,0.258819045102521,-0.9659258262890682
4578,2004-09-17 12:00:00,17/09/2004,12.00.00,1.6,962.0,9.0,209.0,889.0,89.0,1441.0,855.0,22.8,41.8,1.1417,12,4,9,1.2246467991473532e-16,-1.0
4579,2004-09-17 13:00:00,17/09/2004,13.00.00,2.1,1004.0,10.7,257.0,832.0,88.0,1490.0,911.0,23.4,40.4,1.15,13,4,9,-0.2588190451025208,-0.9659258262890684
4580,2004-09-17 14:00:00,17/09/2004,14.00.00,1.1,893.0,6.3,169.0,988.0,81.0,1357.0,672.0,23.2,42.8,1.2017,14,4,9,-0.4999999999999998,-0.8660254037844388
4581,2004-09-17 15:00:00,17/09/2004,15.00.00,1.6,990.0,9.4,216.0,872.0,82.0,1476.0,826.0,23.6,43.2,1.2433,15,4,9,-0.7071067811865471,-0.7071067811865479
4582,2004-09-17 16:00:00,17/09/2004,16.00.00,2.4,1071.0,12.5,303.0,798.0,115.0,1556.0,988.0,23.9,40.8,1.1937,16,4,9,-0.8660254037844384,-0.5000000000000004
4583,2004-09-17 17:00:00,17/09/2004,17.00.00,2.9,1140.0,15.2,320.0,733.0,112.0,1660.0,1105.0,23.6,42.8,1.23,17,4,9,-0.9659258262890684,-0.2588190451025206
4584,2004-09-17 18:00:00,17/09/2004,18.00.00,2.7,1103.0,14.8,310.0,741.0,116.0,1647.0,1089.0,23.2,43.3,1.2161,18,4,9,-1.0,-1.8369701987210294e-16
4585,2004-09-17 19:00:00,17/09/2004,19.00.00,3.1,1082.0,15.9,341.0,733.0,129.0,1605.0,1077.0,22.8,42.5,1.1608,19,4,9,-0.9659258262890684,0.2588190451025203
4586,2004-09-17 20:00:00,17/09/2004,20.00.00,2.2,991.0,10.0,272.0,872.0,110.0,1448.0,923.0,22.3,42.2,1.1209,20,4,9,-0.8660254037844386,0.5000000000000001
4587,2004-09-17 21:00:00,17/09/2004,21.00.00,1.5,935.0,6.9,229.0,978.0,105.0,1344.0,824.0,22.1,43.0,1.1271,21,4,9,-0.7071067811865477,0.7071067811865474
4588,2004-09-17 22:00:00,17/09/2004,22.00.00,1.2,908.0,5.5,168.0,1046.0,90.0,1317.0,717.0,22.2,42.7,1.1237,22,4,9,-0.5000000000000004,0.8660254037844384
4589,2004-09-17 23:00:00,17/09/2004,23.00.00,1.3,927.0,6.3,173.0,1021.0,94.0,1331.0,734.0,22.1,42.8,1.1265,23,4,9,-0.2588190451025215,0.965925826289068
4590,2004-09-18 00:00:00,18/09/2004,00.00.00,1.4,936.0,6.7,186.0,978.0,96.0,1365.0,776.0,22.1,43.5,1.1443,0,5,9,0.0,1.0
4591,2004-09-18 01:00:00,18/09/2004,01.00.00,0.9,847.0,3.7,112.0,1153.0,70.0,1240.0,594.0,21.5,45.6,1.1528,1,5,9,0.2588190451025207,0.9659258262890684
4592,2004-09-18 02:00:00,18/09/2004,02.00.00,0.7,812.0,3.2,79.0,1212.0,57.0,1215.0,518.0,21.1,44.5,1.098,2,5,9,0.4999999999999999,0.8660254037844387
4593,2004-09-18 03:00:00,18/09/2004,03.00.00,0.6,804.0,2.4,,1271.0,,1189.0,496.0,20.4,47.1,1.1178,3,5,9,0.7071067811865475,0.7071067811865476
4594,2004-09-18 04:00:00,18/09/2004,04.00.00,,793.0,2.7,62.0,1213.0,45.0,1195.0,514.0,20.6,45.9,1.0993,4,5,9,0.8660254037844386,0.5000000000000001
4595,2004-09-18 05:00:00,18/09/2004,05.00.00,0.5,775.0,2.3,58.0,1319.0,42.0,1190.0,468.0,20.2,46.7,1.0899,5,5,9,0.9659258262890684,0.2588190451025207
4596,2004-09-18 06:00:00,18/09/2004,06.00.00,0.8,835.0,3.6,122.0,1183.0,71.0,1257.0,621.0,20.1,47.8,1.1144,6,5,9,1.0,6.123233995736766e-17
4597,2004-09-18 07:00:00,18/09/2004,07.00.00,1.2,913.0,6.4,173.0,980.0,82.0,1371.0,757.0,20.0,50.7,1.1724,7,5,9,0.9659258262890684,-0.2588190451025206
4598,2004-09-18 08:00:00,18/09/2004,08.00.00,1.1,903.0,5.0,176.0,1035.0,81.0,1317.0,712.0,20.7,49.7,1.197,8,5,9,0.8660254037844387,-0.4999999999999998
4599,2004-09-18 09:00:00,18/09/2004,09.00.00,1.6,982.0,7.9,233.0,892.0,89.0,1413.0,859.0,24.3,39.5,1.1842,9,5,9,0.7071067811865476,-0.7071067811865475
4600,2004-09-18 10:00:00,18/09/2004,10.00.00,1.4,925.0,6.6,210.0,949.0,83.0,1324.0,728.0,25.4,34.8,1.1119,10,5,9,0.4999999999999999,-0.8660254037844387
4601,2004-09-18 11:00:00,18/09/2004,11.00.00,1.2,895.0,5.2,178.0,1024.0,82.0,1274.0,640.0,26.6,30.7,1.0501,11,5,9,0.258819045102521,-0.9659258262890682
4602,2004-09-18 12:00:00,18/09/2004,12.00.00,1.4,930.0,6.6,189.0,957.0,78.0,1319.0,680.0,27.7,28.1,1.0272,12,5,9,1.2246467991473532e-16,-1.0
4603,2004-09-18 13:00:00,18/09/2004,13.00.00,1.6,953.0,7.6,210.0,926.0,79.0,1339.0,704.0,27.6,28.7,1.0406,13,5,9,-0.2588190451025208,-0.9659258262890684
4604,2004-09-18 14:00:00,18/09/2004,14.00.00,1.1,885.0,5.0,162.0,1017.0,78.0,1268.0,619.0,27.6,29.2,1.0594,14,5,9,-0.4999999999999998,-0.8660254037844388
4605,2004-09-18 15:00:00,18/09/2004,15.00.00,1.1,903.0,5.3,137.0,1010.0,73.0,1278.0,583.0,28.1,28.6,1.0715,15,5,9,-0.7071067811865471,-0.7071067811865479
4606,2004-09-18 16:00:00,18/09/2004,16.00.00,1.3,927.0,5.3,165.0,994.0,73.0,1267.0,594.0,29.1,26.8,1.0648,16,5,9,-0.8660254037844384,-0.5000000000000004
4607,2004-09-18 17:00:00,18/09/2004,17.00.00,1.5,979.0,6.5,204.0,936.0,100.0,1338.0,700.0,28.4,28.3,1.0798,17,5,9,-0.9659258262890684,-0.2588190451025206
4608,2004-09-18 18:00:00,18/09/2004,18.00.00,2.0,1050.0,9.2,266.0,832.0,122.0,1447.0,912.0,26.6,32.1,1.102,18,5,9,-1.0,-1.8369701987210294e-16
4609,2004-09-18 19:00:00,18/09/2004,19.00.00,2.4,1091.0,11.6,299.0,770.0,132.0,1512.0,1038.0,25.3,35.3,1.1262,19,5,9,-0.9659258262890684,0.2588190451025203
4610,2004-09-18 20:00:00,18/09/2004,20.00.00,2.0,1040.0,9.2,234.0,827.0,116.0,1424.0,952.0,24.7,37.1,1.1397,20,5,9,-0.8660254037844386,0.5000000000000001
4611,2004-09-18 21:00:00,18/09/2004,21.00.00,1.5,997.0,7.5,181.0,885.0,109.0,1404.0,887.0,23.5,40.6,1.1588,21,5,9,-0.7071067811865477,0.7071067811865474
4612,2004-09-18 22:00:00,18/09/2004,22.00.00,1.7,1042.0,9.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915,22,5,9,-0.5000000000000004,0.8660254037844384
4613,2004-09-18 23:00:00,18/09/2004,23.00.00,2.5,1191.0,12.1,304.0,707.0,116.0,1563.0,1221.0,22.2,47.9,1.2626,23,5,9,-0.2588190451025215,0.965925826289068
4614,2004-09-19 00:00:00,19/09/2004,00.00.00,2.2,1149.0,10.5,255.0,754.0,104.0,1534.0,1177.0,21.3,50.5,1.2652,0,6,9,0.0,1.0
4615,2004-09-19 01:00:00,19/09/2004,01.00.00,1.4,973.0,7.1,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742,1,6,9,0.2588190451025207,0.9659258262890684
4616,2004-09-19 02:00:00,19/09/2004,02.00.00,1.2,940.0,6.2,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797,2,6,9,0.4999999999999999,0.8660254037844387
4617,2004-09-19 03:00:00,19/09/2004,03.00.00,1.2,949.0,7.8,,854.0,,1484.0,884.0,18.8,59.8,1.2847,3,6,9,0.7071067811865475,0.7071067811865476
4618,2004-09-19 04:00:00,19/09/2004,04.00.00,0.9,830.0,3.8,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758,4,6,9,0.8660254037844386,0.5000000000000001
4619,2004-09-19 05:00:00,19/09/2004,05.00.00,0.5,773.0,2.3,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603,5,6,9,0.9659258262890684,0.2588190451025207
4620,2004-09-19 06:00:00,19/09/2004,06.00.00,0.6,811.0,2.9,76.0,1144.0,44.0,1289.0,655.0,18.2,60.8,1.2567,6,6,9,1.0,6.123233995736766e-17
4621,2004-09-19 07:00:00,19/09/2004,07.00.00,1.0,901.0,4.8,139.0,936.0,62.0,1351.0,854.0,16.8,66.8,1.2721,7,6,9,0.9659258262890684,-0.2588190451025206
4622,2004-09-19 08:00:00,19/09/2004,08.00.00,1.3,969.0,7.7,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757,8,6,9,0.8660254037844387,-0.4999999999999998
4623,2004-09-19 09:00:00,19/09/2004,09.00.00,1.7,1027.0,8.8,224.0,806.0,85.0,1465.0,1050.0,22.2,48.0,1.2678,9,6,9,0.7071067811865476,-0.7071067811865475
4624,2004-09-19 10:00:00,19/09/2004,10.00.00,2.2,1094.0,10.6,272.0,755.0,110.0,1536.0,1114.0,26.5,35.7,1.2149,10,6,9,0.4999999999999999,-0.8660254037844387
4625,2004-09-19 11:00:00,19/09/2004,11.00.00,2.1,1083.0,10.2,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883,11,6,9,0.258819045102521,-0.9659258262890682
4626,2004-09-19 12:00:00,19/09/2004,12.00.00,2.2,1098.0,11.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696,12,6,9,1.2246467991473532e-16,-1.0
4627,2004-09-19 13:00:00,19/09/2004,13.00.00,2.0,1059.0,11.9,178.0,761.0,106.0,1549.0,841.0,29.6,28.6,1.1628,13,6,9,-0.2588190451025208,-0.9659258262890684
4628,2004-09-19 14:00:00,19/09/2004,14.00.00,2.0,1021.0,10.8,137.0,771.0,87.0,1545.0,769.0,29.8,28.5,1.1809,14,6,9,-0.4999999999999998,-0.8660254037844388
4629,2004-09-19 15:00:00,19/09/2004,15.00.00,1.2,925.0,5.1,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163,15,6,9,-0.7071067811865471,-0.7071067811865479
4630,2004-09-19 16:00:00,19/09/2004,16.00.00,1.8,1045.0,8.3,193.0,878.0,106.0,1385.0,742.0,34.6,22.4,1.212,16,6,9,-0.8660254037844384,-0.5000000000000004
4631,2004-09-19 17:00:00,19/09/2004,17.00.00,4.3,1303.0,20.7,329.0,631.0,151.0,1816.0,1196.0,33.2,25.4,1.2722,17,6,9,-0.9659258262890684,-0.2588190451025206
4632,2004-09-19 18:00:00,19/09/2004,18.00.00,3.8,1254.0,16.8,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074,18,6,9,-1.0,-1.8369701987210294e-16
4633,2004-09-19 19:00:00,19/09/2004,19.00.00,4.4,1345.0,20.4,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756,19,6,9,-0.9659258262890684,0.2588190451025203
4634,2004-09-19 20:00:00,19/09/2004,20.00.00,3.8,1273.0,15.3,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423,20,6,9,-0.8660254037844386,0.5000000000000001
4635,2004-09-19 21:00:00,19/09/2004,21.00.00,1.9,1096.0,8.8,228.0,766.0,121.0,1506.0,1019.0,24.7,46.4,1.4206,21,6,9,-0.7071067811865477,0.7071067811865474
4636,2004-09-19 22:00:00,19/09/2004,22.00.00,1.7,1077.0,8.5,169.0,778.0,99.0,1509.0,935.0,23.6,50.0,1.4383,22,6,9,-0.5000000000000004,0.8660254037844384
4637,2004-09-19 23:00:00,19/09/2004,23.00.00,1.8,1084.0,8.7,189.0,751.0,100.0,1517.0,1081.0,22.7,53.6,1.4632,23,6,9,-0.2588190451025215,0.965925826289068
4638,2004-09-20 00:00:00,20/09/2004,00.00.00,1.1,980.0,5.7,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666,0,0,9,0.0,1.0
4639,2004-09-20 01:00:00,20/09/2004,01.00.00,0.8,882.0,4.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577,1,0,9,0.2588190451025207,0.9659258262890684
4640,2004-09-20 02:00:00,20/09/2004,02.00.00,0.7,851.0,3.0,52.0,1051.0,43.0,1301.0,625.0,21.4,57.6,1.4469,2,0,9,0.4999999999999999,0.8660254037844387
4641,2004-09-20 03:00:00,20/09/2004,03.00.00,0.6,819.0,2.2,,1112.0,,1281.0,613.0,19.9,62.3,1.4363,3,0,9,0.7071067811865475,0.7071067811865476
4642,2004-09-20 04:00:00,20/09/2004,04.00.00,0.5,804.0,2.2,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269,4,0,9,0.8660254037844386,0.5000000000000001
4643,2004-09-20 05:00:00,20/09/2004,05.00.00,0.5,823.0,2.7,69.0,1090.0,47.0,1304.0,671.0,20.2,60.8,1.4243,5,0,9,0.9659258262890684,0.2588190451025207
4644,2004-09-20 06:00:00,20/09/2004,06.00.00,0.9,903.0,4.7,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139,6,0,9,1.0,6.123233995736766e-17
4645,2004-09-20 07:00:00,20/09/2004,07.00.00,3.5,1310.0,21.7,376.0,573.0,91.0,2026.0,1353.0,18.7,65.6,1.4039,7,0,9,0.9659258262890684,-0.2588190451025206
4646,2004-09-20 08:00:00,20/09/2004,08.00.00,,1436.0,32.2,,455.0,,2338.0,1682.0,20.1,60.6,1.4062,8,0,9,0.8660254037844387,-0.4999999999999998
4647,2004-09-20 09:00:00,20/09/2004,09.00.00,5.7,1479.0,27.5,737.0,494.0,159.0,2146.0,1749.0,23.5,49.7,1.4156,9,0,9,0.7071067811865476,-0.7071067811865475
4648,2004-09-20 10:00:00,20/09/2004,10.00.00,3.5,1285.0,18.1,481.0,599.0,173.0,1815.0,1582.0,26.4,41.9,1.4237,10,0,9,0.4999999999999999,-0.8660254037844387
4649,2004-09-20 11:00:00,20/09/2004,11.00.00,3.7,1262.0,18.6,425.0,597.0,174.0,1835.0,1484.0,29.9,34.0,1.4096,11,0,9,0.258819045102521,-0.9659258262890682
4650,2004-09-20 12:00:00,20/09/2004,12.00.00,3.1,1225.0,17.6,330.0,643.0,165.0,1774.0,1321.0,31.5,30.8,1.4017,12,0,9,1.2246467991473532e-16,-1.0
4651,2004-09-20 13:00:00,20/09/2004,13.00.00,3.0,1162.0,16.3,303.0,676.0,136.0,1681.0,1125.0,30.2,30.2,1.2744,13,0,9,-0.2588190451025208,-0.9659258262890684
4652,2004-09-20 14:00:00,20/09/2004,14.00.00,2.6,1103.0,11.8,283.0,757.0,125.0,1523.0,967.0,30.5,29.3,1.2612,14,0,9,-0.4999999999999998,-0.8660254037844388
