datetime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,CO(GT)_lag_1,CO(GT)_lag_3,CO(GT)_lag_6,CO(GT)_lag_12,CO(GT)_lag_24,CO_roll_std,CO_roll_max,datetime,month,hour_sin,hour_cos,CO(GT)_rollmean_3,CO(GT)_rollstd_3,CO(GT)_rollmean_24,CO(GT)_rollstd_24
2004-07-25 14:00:00,25/07/2004,14.00.00,0.7,869.0,2.5,32.0,1163.0,44.0,1417.0,475.0,29.8,38.6,1.5911,14,6,0.8,0.9,0.5,0.7,0.8,,,2004-07-25 14:00:00,7,-0.4999999999999998,-0.8660254037844388,0.7666666666666665,0.05773502691896892,0.8826086956521736,0.38334908600273604
2004-07-25 15:00:00,25/07/2004,15.00.00,0.8,891.0,3.1,43.0,1107.0,52.0,1452.0,486.0,31.5,34.5,1.5666,15,6,0.7,0.8,0.5,0.4,0.9,,,2004-07-25 15:00:00,7,-0.7071067811865471,-0.7071067811865479,0.7666666666666665,0.05773502691896892,0.8782608695652172,0.38370978822676693
2004-07-25 16:00:00,25/07/2004,16.00.00,0.7,855.0,2.3,28.0,1214.0,37.0,1403.0,438.0,31.2,36.3,1.6217,16,6,0.8,0.8,0.7,,1.1,,,2004-07-25 16:00:00,7,-0.8660254037844384,-0.5000000000000004,0.7333333333333331,0.05773502691896892,0.860869565217391,0.3822649372012053
2004-07-25 17:00:00,25/07/2004,17.00.00,0.8,911.0,3.0,38.0,1102.0,51.0,1466.0,477.0,30.0,41.3,1.7259,17,6,0.7,0.7,0.9,0.3,1.2,,,2004-07-25 17:00:00,7,-0.9659258262890683,-0.25881904510252063,0.7666666666666665,0.05773502691896892,0.843478260869565,0.3751679465816546
2004-07-25 18:00:00,25/07/2004,18.00.00,1.2,989.0,4.0,72.0,954.0,78.0,1552.0,626.0,27.6,47.5,1.7266,18,6,0.8,0.8,0.8,0.4,1.3,,,2004-07-25 18:00:00,7,-1.0,-1.8369701987210297e-16,0.8999999999999998,0.2645751311064604,0.8391304347826084,0.37018316158698034
2004-07-25 19:00:00,25/07/2004,19.00.00,1.6,1048.0,6.3,89.0,853.0,90.0,1637.0,747.0,28.8,41.3,1.6164,19,6,1.2,0.7,0.8,0.4,1.4,,,2004-07-25 19:00:00,7,-0.9659258262890684,0.2588190451025203,1.1999999999999997,0.40000000000000097,0.8478260869565216,0.38596934077179373
2004-07-25 20:00:00,25/07/2004,20.00.00,1.6,1049.0,6.6,103.0,846.0,110.0,1636.0,858.0,28.5,41.6,1.5959,20,6,1.6,0.8,0.7,0.5,1.2,,,2004-07-25 20:00:00,7,-0.8660254037844386,0.5000000000000001,1.4666666666666666,0.23094010767585213,0.8652173913043476,0.4107738768052508
2004-07-25 21:00:00,25/07/2004,21.00.00,1.5,1035.0,7.3,77.0,833.0,86.0,1653.0,775.0,27.7,43.4,1.5833,21,6,1.6,1.2,0.8,0.5,0.9,,,2004-07-25 21:00:00,7,-0.7071067811865477,0.7071067811865474,1.5666666666666664,0.05773502691896998,0.8913043478260868,0.4316069797631172
2004-07-25 22:00:00,25/07/2004,22.00.00,1.5,1034.0,6.8,84.0,831.0,88.0,1643.0,803.0,27.3,44.1,1.5751,22,6,1.5,1.6,0.7,0.7,1.1,,,2004-07-25 22:00:00,7,-0.5000000000000004,0.8660254037844384,1.5333333333333332,0.05773502691896987,0.9086956521739128,0.44814064703583223
2004-07-25 23:00:00,25/07/2004,23.00.00,1.5,1022.0,6.3,82.0,857.0,91.0,1627.0,777.0,26.9,45.5,1.5926,23,6,1.5,1.6,0.8,0.9,1.5,,,2004-07-25 23:00:00,7,-0.25881904510252157,0.9659258262890681,1.5,0.0,0.9086956521739128,0.44814064703583223
2004-07-26 00:00:00,26/07/2004,00.00.00,1.5,1007.0,5.9,81.0,876.0,93.0,1611.0,770.0,26.6,47.2,1.616,0,0,1.5,1.5,1.2,0.8,1.7,,,2004-07-26 00:00:00,7,0.0,1.0,1.5,0.0,0.8999999999999998,0.4337992832887358
2004-07-26 01:00:00,26/07/2004,01.00.00,1.2,945.0,4.8,50.0,935.0,68.0,1553.0,663.0,26.0,48.0,1.5882,1,0,1.5,1.5,1.6,0.8,0.9,,,2004-07-26 01:00:00,7,0.25881904510252074,0.9659258262890683,1.3999999999999997,0.17320508075688987,0.9130434782608694,0.43828627820190963
2004-07-26 02:00:00,26/07/2004,02.00.00,0.8,880.0,2.9,30.0,1056.0,48.0,1465.0,529.0,26.2,45.7,1.5324,2,0,1.2,1.5,1.6,0.7,0.7,,,2004-07-26 02:00:00,7,0.49999999999999994,0.8660254037844387,1.1666666666666663,0.35118845842842544,0.917391304347826,0.4365694508042182
2004-07-26 03:00:00,26/07/2004,03.00.00,,837.0,2.2,,1129.0,,1414.0,478.0,25.9,46.3,1.524,3,0,0.8,1.5,1.5,0.8,0.4,,,2004-07-26 03:00:00,7,0.7071067811865475,0.7071067811865476,0.9999999999999996,0.2828427124746208,0.9409090909090907,0.4316734776911758
2004-07-26 04:00:00,26/07/2004,04.00.00,,822.0,1.8,14.0,1204.0,22.0,1396.0,429.0,25.6,46.8,1.5111,4,0,,1.2,1.5,0.7,,,,2004-07-26 04:00:00,7,0.8660254037844386,0.5000000000000001,0.8,0.0,0.9409090909090907,0.4316734776911758
2004-07-26 05:00:00,26/07/2004,05.00.00,,860.0,2.5,51.0,1097.0,59.0,1466.0,552.0,25.3,47.6,1.5159,5,0,,0.8,1.5,0.8,0.3,,,2004-07-26 05:00:00,7,0.9659258262890683,0.25881904510252074,,0.0,0.9714285714285712,0.41730427405295045
2004-07-26 06:00:00,26/07/2004,06.00.00,,1023.0,6.8,120.0,830.0,102.0,1663.0,916.0,25.4,48.5,1.5507,6,0,,,1.5,1.2,0.4,,,2004-07-26 06:00:00,7,1.0,6.123233995736766e-17,,0.0,0.9999999999999998,0.40652571615426714
2004-07-26 07:00:00,26/07/2004,07.00.00,,1150.0,11.2,180.0,686.0,116.0,1842.0,1169.0,26.5,46.3,1.5768,7,0,,,1.2,1.6,0.4,,,2004-07-26 07:00:00,7,0.9659258262890683,-0.25881904510252063,,0.0,1.031578947368421,0.39165266865617054
2004-07-26 08:00:00,26/07/2004,08.00.00,,1088.0,9.7,168.0,734.0,109.0,1744.0,1049.0,27.9,42.7,1.5754,8,0,,,0.8,1.6,0.5,,,2004-07-26 08:00:00,7,0.8660254037844387,-0.49999999999999983,,0.0,1.061111111111111,0.38061697419552215
2004-07-26 09:00:00,26/07/2004,09.00.00,,993.0,7.2,111.0,832.0,98.0,1637.0,823.0,28.8,38.9,1.5184,9,0,,,,1.5,0.5,,,2004-07-26 09:00:00,7,0.7071067811865476,-0.7071067811865475,,0.0,1.0941176470588234,0.36481260298147716
2004-07-26 10:00:00,26/07/2004,10.00.00,,962.0,6.8,111.0,861.0,97.0,1559.0,804.0,31.7,31.5,1.4487,10,0,,,,1.5,0.7,,,2004-07-26 10:00:00,7,0.49999999999999994,-0.8660254037844387,,0.0,1.1187499999999997,0.36188165653060766
2004-07-26 11:00:00,26/07/2004,11.00.00,,974.0,8.1,97.0,838.0,97.0,1596.0,805.0,33.9,26.9,1.3964,11,0,,,,1.5,0.9,,,2004-07-26 11:00:00,7,0.258819045102521,-0.9659258262890682,,0.0,1.133333333333333,0.36968455021365204
2004-07-26 12:00:00,26/07/2004,12.00.00,,998.0,8.3,90.0,834.0,90.0,1635.0,826.0,34.7,26.5,1.4408,12,0,,,,1.5,0.8,,,2004-07-26 12:00:00,7,1.2246467991473532e-16,-1.0,,0.0,1.1571428571428568,0.37151309266563104
2004-07-26 13:00:00,26/07/2004,13.00.00,,964.0,8.6,87.0,834.0,92.0,1590.0,782.0,35.4,24.8,1.4017,13,0,,,,1.2,0.8,,,2004-07-26 13:00:00,7,-0.2588190451025208,-0.9659258262890683,,0.0,1.1846153846153844,0.3715870329773726
2004-07-26 14:00:00,26/07/2004,14.00.00,,903.0,5.3,67.0,975.0,76.0,1464.0,593.0,35.2,24.1,1.351,14,0,,,,0.8,0.7,,,2004-07-26 14:00:00,7,-0.4999999999999998,-0.8660254037844388,,0.0,1.2249999999999996,0.3570714214271483
2004-07-26 15:00:00,26/07/2004,15.00.00,,973.0,8.1,84.0,866.0,97.0,1563.0,698.0,36.3,22.8,1.3564,15,0,,,,,0.8,,,2004-07-26 15:00:00,7,-0.7071067811865471,-0.7071067811865479,,0.0,1.2636363636363634,0.34719656470860844
2004-07-26 16:00:00,26/07/2004,16.00.00,,976.0,8.2,86.0,867.0,101.0,1546.0,719.0,35.4,23.8,1.3443,16,0,,,,,0.7,,,2004-07-26 16:00:00,7,-0.8660254037844384,-0.5000000000000004,,0.0,1.3199999999999996,0.30840089349921745
2004-07-26 17:00:00,26/07/2004,17.00.00,,1026.0,12.0,124.0,767.0,118.0,1651.0,912.0,34.6,23.5,1.2691,17,0,,,,,0.8,,,2004-07-26 17:00:00,7,-0.9659258262890683,-0.25881904510252063,,0.0,1.3777777777777773,0.26352313834737406
2004-07-26 18:00:00,26/07/2004,18.00.00,,1163.0,17.6,144.0,659.0,129.0,1931.0,1129.0,33.0,28.2,1.3921,18,0,,,,,1.2,,,2004-07-26 18:00:00,7,-1.0,-1.8369701987210297e-16,,0.0,1.3999999999999995,0.27255405754770856
2004-07-26 19:00:00,26/07/2004,19.00.00,,1082.0,14.5,130.0,709.0,131.0,1763.0,1089.0,32.5,27.9,1.3373,19,0,,,,,1.6,,,2004-07-26 19:00:00,7,-0.9659258262890684,0.2588190451025203,,0.0,1.3714285714285708,0.28115408417383075
2004-07-26 20:00:00,26/07/2004,20.00.00,,1029.0,11.8,122.0,756.0,130.0,1697.0,1062.0,30.5,29.9,1.2875,20,0,,,,,1.6,,,2004-07-26 20:00:00,7,-0.8660254037844386,0.5000000000000001,,0.0,1.3333333333333328,0.2875181153713184
2004-07-26 21:00:00,26/07/2004,21.00.00,,991.0,9.4,82.0,815.0,106.0,1616.0,924.0,29.1,33.1,1.3126,21,0,,,,,1.5,,,2004-07-26 21:00:00,7,-0.7071067811865477,0.7071067811865474,,0.0,1.2999999999999994,0.3082207001484658
2004-07-26 22:00:00,26/07/2004,22.00.00,,950.0,7.0,62.0,881.0,92.0,1549.0,780.0,28.4,35.8,1.3665,22,0,,,,,1.5,,,2004-07-26 22:00:00,7,-0.5000000000000004,0.8660254037844384,,0.0,1.2499999999999991,0.3316624790355622
2004-07-26 23:00:00,26/07/2004,23.00.00,,997.0,8.0,65.0,813.0,97.0,1613.0,856.0,27.7,37.9,1.3842,23,0,,,,,1.5,,,2004-07-26 23:00:00,7,-0.25881904510252157,0.9659258262890681,,0.0,1.1666666666666654,0.3511884584284587
2004-07-27 00:00:00,27/07/2004,00.00.00,,912.0,6.0,52.0,873.0,80.0,1511.0,861.0,28.3,35.5,1.3414,0,1,,,,,1.5,,,2004-07-27 00:00:00,7,0.0,1.0,,0.0,0.999999999999998,0.2828427124747167
2004-07-27 01:00:00,27/07/2004,01.00.00,,861.0,4.3,22.0,942.0,40.0,1479.0,684.0,27.1,38.6,1.3632,1,1,,,,,1.2,,,2004-07-27 01:00:00,7,0.25881904510252074,0.9659258262890683,,0.0,0.8,0.0
2004-07-27 02:00:00,27/07/2004,02.00.00,,838.0,4.1,27.0,949.0,49.0,1466.0,707.0,25.8,40.9,1.3377,2,1,,,,,0.8,,,2004-07-27 02:00:00,7,0.49999999999999994,0.8660254037844387,,0.0,,0.0
2004-07-27 03:00:00,27/07/2004,03.00.00,,784.0,2.0,,1128.0,,1392.0,554.0,26.0,40.6,1.3467,3,1,,,,,,,,2004-07-27 03:00:00,7,0.7071067811865475,0.7071067811865476,,0.0,,0.0
2004-07-27 04:00:00,27/07/2004,04.00.00,,800.0,2.4,29.0,1064.0,46.0,1396.0,614.0,24.6,43.4,1.3248,4,1,,,,,,,,2004-07-27 04:00:00,7,0.8660254037844386,0.5000000000000001,,0.0,,0.0
2004-07-27 05:00:00,27/07/2004,05.00.00,,825.0,2.7,29.0,1035.0,37.0,1402.0,606.0,25.1,42.3,1.326,5,1,,,,,,,,2004-07-27 05:00:00,7,0.9659258262890683,0.25881904510252074,,0.0,,0.0
2004-07-27 06:00:00,27/07/2004,06.00.00,,996.0,6.9,135.0,796.0,92.0,1621.0,1023.0,23.1,48.8,1.3638,6,1,,,,,,,,2004-07-27 06:00:00,7,1.0,6.123233995736766e-17,,0.0,,0.0
2004-07-27 07:00:00,27/07/2004,07.00.00,,1086.0,9.2,181.0,724.0,115.0,1724.0,1134.0,24.7,46.8,1.4337,7,1,,,,,,,,2004-07-27 07:00:00,7,0.9659258262890683,-0.25881904510252063,,0.0,,0.0
2004-07-27 08:00:00,27/07/2004,08.00.00,,1041.0,9.6,119.0,728.0,102.0,1694.0,936.0,24.6,45.1,1.3714,8,1,,,,,,,,2004-07-27 08:00:00,7,0.8660254037844387,-0.49999999999999983,,0.0,,0.0
2004-07-27 09:00:00,27/07/2004,09.00.00,,991.0,9.1,116.0,765.0,104.0,1608.0,868.0,26.2,38.5,1.2932,9,1,,,,,,,,2004-07-27 09:00:00,7,0.7071067811865476,-0.7071067811865475,,0.0,,0.0
2004-07-27 10:00:00,27/07/2004,10.00.00,,999.0,9.3,143.0,780.0,109.0,1600.0,879.0,29.3,31.0,1.2445,10,1,,,,,,,,2004-07-27 10:00:00,7,0.49999999999999994,-0.8660254037844387,,0.0,,0.0
2004-07-27 11:00:00,27/07/2004,11.00.00,,981.0,8.5,126.0,839.0,108.0,1572.0,785.0,31.2,26.6,1.192,11,1,,,,,,,,2004-07-27 11:00:00,7,0.258819045102521,-0.9659258262890682,,0.0,,0.0
2004-07-27 12:00:00,27/07/2004,12.00.00,,926.0,6.9,94.0,894.0,90.0,1478.0,651.0,31.1,26.2,1.1619,12,1,,,,,,,,2004-07-27 12:00:00,7,1.2246467991473532e-16,-1.0,,0.0,,0.0
2004-07-27 13:00:00,27/07/2004,13.00.00,,939.0,6.9,96.0,890.0,81.0,1528.0,679.0,31.7,26.4,1.2153,13,1,,,,,,,,2004-07-27 13:00:00,7,-0.2588190451025208,-0.9659258262890683,,0.0,,0.0
2004-07-27 14:00:00,27/07/2004,14.00.00,,915.0,6.4,90.0,928.0,87.0,1474.0,630.0,31.7,25.6,1.179,14,1,,,,,,,,2004-07-27 14:00:00,7,-0.4999999999999998,-0.8660254037844388,,0.0,,0.0
2004-07-27 15:00:00,27/07/2004,15.00.00,,883.0,6.2,93.0,942.0,82.0,1413.0,594.0,32.6,22.5,1.0901,15,1,,,,,,,,2004-07-27 15:00:00,7,-0.7071067811865471,-0.7071067811865479,,0.0,,0.0
2004-07-27 16:00:00,27/07/2004,16.00.00,,926.0,7.3,101.0,925.0,99.0,1470.0,655.0,32.8,22.2,1.0835,16,1,,,,,,,,2004-07-27 16:00:00,7,-0.8660254037844384,-0.5000000000000004,,0.0,,0.0
2004-07-27 17:00:00,27/07/2004,17.00.00,,989.0,10.7,123.0,818.0,119.0,1577.0,783.0,32.4,22.4,1.0701,17,1,,,,,,,,2004-07-27 17:00:00,7,-0.9659258262890683,-0.25881904510252063,,0.0,,0.0
2004-07-27 18:00:00,27/07/2004,18.00.00,,1003.0,11.9,136.0,781.0,128.0,1602.0,865.0,31.4,22.7,1.027,18,1,,,,,,,,2004-07-27 18:00:00,7,-1.0,-1.8369701987210297e-16,,0.0,,0.0
2004-07-27 19:00:00,27/07/2004,19.00.00,,933.0,10.6,109.0,819.0,111.0,1536.0,776.0,28.4,24.7,0.9404,19,1,,,,,,,,2004-07-27 19:00:00,7,-0.9659258262890684,0.2588190451025203,,0.0,,0.0
2004-07-27 20:00:00,27/07/2004,20.00.00,,912.0,9.3,124.0,846.0,114.0,1479.0,861.0,27.7,24.2,0.882,20,1,,,,,,,,2004-07-27 20:00:00,7,-0.8660254037844386,0.5000000000000001,,0.0,,0.0
2004-07-27 21:00:00,27/07/2004,21.00.00,,888.0,6.7,82.0,892.0,100.0,1438.0,729.0,26.1,28.3,0.9456,21,1,,,,,,,,2004-07-27 21:00:00,7,-0.7071067811865477,0.7071067811865474,,0.0,,0.0
2004-07-27 22:00:00,27/07/2004,22.00.00,,858.0,7.2,69.0,874.0,88.0,1421.0,715.0,25.3,28.4,0.9041,22,1,,,,,,,,2004-07-27 22:00:00,7,-0.5000000000000004,0.8660254037844384,,0.0,,0.0
2004-07-27 23:00:00,27/07/2004,23.00.00,,837.0,5.9,60.0,940.0,78.0,1355.0,615.0,25.2,27.7,0.874,23,1,,,,,,,,2004-07-27 23:00:00,7,-0.25881904510252157,0.9659258262890681,,0.0,,0.0
2004-07-28 00:00:00,28/07/2004,00.00.00,,902.0,8.7,90.0,835.0,101.0,1482.0,824.0,24.5,28.0,0.8489,0,2,,,,,,,,2004-07-28 00:00:00,7,0.0,1.0,,0.0,,0.0
2004-07-28 01:00:00,28/07/2004,01.00.00,,860.0,6.8,58.0,873.0,77.0,1426.0,748.0,23.6,31.9,0.9195,1,2,,,,,,,,2004-07-28 01:00:00,7,0.25881904510252074,0.9659258262890683,,0.0,,0.0
2004-07-28 02:00:00,28/07/2004,02.00.00,,794.0,3.8,53.0,999.0,78.0,1336.0,767.0,22.8,34.7,0.9514,2,2,,,,,,,,2004-07-28 02:00:00,7,0.49999999999999994,0.8660254037844387,,0.0,,0.0
2004-07-28 03:00:00,28/07/2004,03.00.00,,742.0,2.2,,1156.0,,1283.0,513.0,23.6,33.2,0.9577,3,2,,,,,,,,2004-07-28 03:00:00,7,0.7071067811865475,0.7071067811865476,,0.0,,0.0
2004-07-28 04:00:00,28/07/2004,04.00.00,,779.0,3.2,45.0,1022.0,65.0,1337.0,671.0,20.5,41.2,0.9802,4,2,,,,,,,,2004-07-28 04:00:00,7,0.8660254037844386,0.5000000000000001,,0.0,,0.0
2004-07-28 05:00:00,28/07/2004,05.00.00,,798.0,3.9,61.0,977.0,74.0,1363.0,798.0,20.6,41.5,0.9982,5,2,,,,,,,,2004-07-28 05:00:00,7,0.9659258262890683,0.25881904510252074,,0.0,,0.0
2004-07-28 06:00:00,28/07/2004,06.00.00,,851.0,6.3,76.0,875.0,83.0,1449.0,912.0,20.2,42.5,0.9949,6,2,,,,,,,,2004-07-28 06:00:00,7,1.0,6.123233995736766e-17,,0.0,,0.0
2004-07-28 07:00:00,28/07/2004,07.00.00,,1048.0,13.6,144.0,670.0,96.0,1726.0,1151.0,20.9,40.4,0.9884,7,2,,,,,,,,2004-07-28 07:00:00,7,0.9659258262890683,-0.25881904510252063,,0.0,,0.0
2004-07-28 08:00:00,28/07/2004,08.00.00,,1210.0,26.7,221.0,515.0,120.0,2112.0,1525.0,22.4,38.0,1.0201,8,2,,,,,,,,2004-07-28 08:00:00,7,0.8660254037844387,-0.49999999999999983,,0.0,,0.0
2004-07-28 09:00:00,28/07/2004,09.00.00,,1172.0,22.8,282.0,575.0,147.0,1964.0,1465.0,26.0,29.7,0.9831,9,2,,,,,,,,2004-07-28 09:00:00,7,0.7071067811865476,-0.7071067811865475,,0.0,,0.0
2004-07-28 10:00:00,28/07/2004,10.00.00,,1026.0,16.2,235.0,719.0,148.0,1662.0,1138.0,31.4,18.6,0.8398,10,2,,,,,,,,2004-07-28 10:00:00,7,0.49999999999999994,-0.8660254037844387,,0.0,,0.0
2004-07-28 11:00:00,28/07/2004,11.00.00,,914.0,10.4,113.0,872.0,91.0,1481.0,763.0,34.2,15.8,0.8371,11,2,,,,,,,,2004-07-28 11:00:00,7,0.258819045102521,-0.9659258262890682,,0.0,,0.0
2004-07-28 12:00:00,28/07/2004,12.00.00,,938.0,11.3,93.0,829.0,94.0,1517.0,753.0,35.4,15.3,0.8649,12,2,,,,,,,,2004-07-28 12:00:00,7,1.2246467991473532e-16,-1.0,,0.0,,0.0
2004-07-28 13:00:00,28/07/2004,13.00.00,,908.0,9.6,88.0,877.0,95.0,1409.0,665.0,34.6,15.5,0.8435,13,2,,,,,,,,2004-07-28 13:00:00,7,-0.2588190451025208,-0.9659258262890683,,0.0,,0.0
2004-07-28 14:00:00,28/07/2004,14.00.00,,892.0,7.8,87.0,909.0,92.0,1383.0,597.0,33.9,16.2,0.8454,14,2,,,,,,,,2004-07-28 14:00:00,7,-0.4999999999999998,-0.8660254037844388,,0.0,,0.0
2004-07-28 15:00:00,28/07/2004,15.00.00,,949.0,10.7,109.0,830.0,113.0,1473.0,730.0,35.3,15.0,0.8463,15,2,,,,,,,,2004-07-28 15:00:00,7,-0.7071067811865471,-0.7071067811865479,,0.0,,0.0
2004-07-28 16:00:00,28/07/2004,16.00.00,,956.0,10.8,106.0,838.0,111.0,1464.0,730.0,36.8,13.7,0.8335,16,2,,,,,,,,2004-07-28 16:00:00,7,-0.8660254037844384,-0.5000000000000004,,0.0,,0.0
2004-07-28 17:00:00,28/07/2004,17.00.00,,1070.0,17.3,182.0,704.0,166.0,1697.0,1108.0,34.4,16.4,0.8761,17,2,,,,,,,,2004-07-28 17:00:00,7,-0.9659258262890683,-0.25881904510252063,,0.0,,0.0
2004-07-28 18:00:00,28/07/2004,18.00.00,,1103.0,17.7,,679.0,,1732.0,1085.0,35.3,16.8,0.9448,18,2,,,,,,,,2004-07-28 18:00:00,7,-1.0,-1.8369701987210297e-16,,0.0,,0.0
2004-07-28 19:00:00,28/07/2004,19.00.00,,1074.0,15.5,144.0,687.0,143.0,1713.0,1013.0,32.3,20.7,0.9875,19,2,,,,,,,,2004-07-28 19:00:00,7,-0.9659258262890684,0.2588190451025203,,0.0,,0.0
2004-07-28 20:00:00,28/07/2004,20.00.00,,1086.0,13.6,144.0,710.0,131.0,1682.0,1109.0,29.6,26.1,1.0682,20,2,,,,,,,,2004-07-28 20:00:00,7,-0.8660254037844386,0.5000000000000001,,0.0,,0.0
2004-07-28 21:00:00,28/07/2004,21.00.00,,960.0,9.6,84.0,780.0,102.0,1532.0,913.0,28.6,27.2,1.048,21,2,,,,,,,,2004-07-28 21:00:00,7,-0.7071067811865477,0.7071067811865474,,0.0,,0.0
2004-07-28 22:00:00,28/07/2004,22.00.00,,974.0,9.5,74.0,783.0,94.0,1528.0,908.0,27.6,27.4,0.9926,22,2,,,,,,,,2004-07-28 22:00:00,7,-0.5000000000000004,0.8660254037844384,,0.0,,0.0
2004-07-28 23:00:00,28/07/2004,23.00.00,,939.0,8.5,80.0,805.0,96.0,1472.0,923.0,26.3,29.0,0.9807,23,2,,,,,,,,2004-07-28 23:00:00,7,-0.25881904510252157,0.9659258262890681,,0.0,,0.0
2004-07-29 00:00:00,29/07/2004,00.00.00,,954.0,9.0,78.0,776.0,88.0,1518.0,959.0,25.4,30.1,0.9602,0,3,,,,,,,,2004-07-29 00:00:00,7,0.0,1.0,,0.0,,0.0
2004-07-29 01:00:00,29/07/2004,01.00.00,,925.0,7.8,50.0,808.0,72.0,1480.0,898.0,24.7,32.1,0.9878,1,3,,,,,,,,2004-07-29 01:00:00,7,0.25881904510252074,0.9659258262890683,,0.0,,0.0
2004-07-29 02:00:00,29/07/2004,02.00.00,,797.0,2.6,18.0,1074.0,33.0,1276.0,546.0,25.7,30.9,1.0048,2,3,,,,,,,,2004-07-29 02:00:00,7,0.49999999999999994,0.8660254037844387,,0.0,,0.0
2004-07-29 03:00:00,29/07/2004,03.00.00,,787.0,2.4,,1087.0,,1259.0,543.0,25.1,32.6,1.0203,3,3,,,,,,,,2004-07-29 03:00:00,7,0.7071067811865475,0.7071067811865476,,0.0,,0.0
2004-07-29 04:00:00,29/07/2004,04.00.00,,774.0,1.9,21.0,1158.0,33.0,1265.0,488.0,23.9,34.4,1.0079,4,3,,,,,,,,2004-07-29 04:00:00,7,0.8660254037844386,0.5000000000000001,,0.0,,0.0
2004-07-29 05:00:00,29/07/2004,05.00.00,,838.0,3.7,62.0,995.0,60.0,1371.0,704.0,21.4,40.3,1.0157,5,3,,,,,,,,2004-07-29 05:00:00,7,0.9659258262890683,0.25881904510252074,,0.0,,0.0
2004-07-29 06:00:00,29/07/2004,06.00.00,,918.0,7.1,74.0,807.0,72.0,1488.0,943.0,21.2,41.2,1.0246,6,3,,,,,,,,2004-07-29 06:00:00,7,1.0,6.123233995736766e-17,,0.0,,0.0
2004-07-29 07:00:00,29/07/2004,07.00.00,,1125.0,16.6,171.0,601.0,97.0,1850.0,1304.0,21.6,40.9,1.0468,7,3,,,,,,,,2004-07-29 07:00:00,7,0.9659258262890683,-0.25881904510252063,,0.0,,0.0
2004-07-29 08:00:00,29/07/2004,08.00.00,,1281.0,26.6,287.0,491.0,136.0,2179.0,1669.0,24.0,36.6,1.0763,8,3,,,,,,,,2004-07-29 08:00:00,7,0.8660254037844387,-0.49999999999999983,,0.0,,0.0
2004-07-29 09:00:00,29/07/2004,09.00.00,,1145.0,17.9,230.0,600.0,140.0,1809.0,1507.0,26.8,29.5,1.0209,9,3,,,,,,,,2004-07-29 09:00:00,7,0.7071067811865476,-0.7071067811865475,,0.0,,0.0
2004-07-29 10:00:00,29/07/2004,10.00.00,,1088.0,17.9,261.0,654.0,171.0,1709.0,1359.0,31.8,19.4,0.8936,10,3,,,,,,,,2004-07-29 10:00:00,7,0.49999999999999994,-0.8660254037844387,,0.0,,0.0
2004-07-29 11:00:00,29/07/2004,11.00.00,,1043.0,14.0,178.0,742.0,150.0,1586.0,1076.0,34.4,16.6,0.8892,11,3,,,,,,,,2004-07-29 11:00:00,7,0.258819045102521,-0.9659258262890682,,0.0,,0.0
2004-07-29 12:00:00,29/07/2004,12.00.00,,998.0,10.1,116.0,786.0,117.0,1480.0,797.0,35.3,16.7,0.9402,12,3,,,,,,,,2004-07-29 12:00:00,7,1.2246467991473532e-16,-1.0,,0.0,,0.0
2004-07-29 13:00:00,29/07/2004,13.00.00,,998.0,9.5,96.0,800.0,106.0,1484.0,677.0,36.4,16.8,1.0033,13,3,,,,,,,,2004-07-29 13:00:00,7,-0.2588190451025208,-0.9659258262890683,,0.0,,0.0
2004-07-29 14:00:00,29/07/2004,14.00.00,,960.0,7.1,83.0,887.0,95.0,1417.0,559.0,34.8,19.5,1.0667,14,3,,,,,,,,2004-07-29 14:00:00,7,-0.4999999999999998,-0.8660254037844388,,0.0,,0.0
2004-07-29 15:00:00,29/07/2004,15.00.00,,1062.0,12.3,120.0,725.0,137.0,1601.0,830.0,38.6,16.1,1.0853,15,3,,,,,,,,2004-07-29 15:00:00,7,-0.7071067811865471,-0.7071067811865479,,0.0,,0.0
2004-07-29 16:00:00,29/07/2004,16.00.00,,1050.0,11.7,108.0,756.0,129.0,1558.0,734.0,38.5,16.5,1.1037,16,3,,,,,,,,2004-07-29 16:00:00,7,-0.8660254037844384,-0.5000000000000004,,0.0,,0.0
2004-07-29 17:00:00,29/07/2004,17.00.00,,1096.0,12.8,115.0,713.0,135.0,1600.0,801.0,37.4,18.1,1.1467,17,3,,,,,,,,2004-07-29 17:00:00,7,-0.9659258262890683,-0.25881904510252063,,0.0,,0.0
2004-07-29 18:00:00,29/07/2004,18.00.00,,1081.0,14.0,102.0,689.0,127.0,1668.0,828.0,35.7,19.8,1.1399,18,3,,,,,,,,2004-07-29 18:00:00,7,-1.0,-1.8369701987210297e-16,,0.0,,0.0
2004-07-29 19:00:00,29/07/2004,19.00.00,,1096.0,13.9,118.0,687.0,122.0,1694.0,865.0,32.0,24.9,1.1663,19,3,,,,,,,,2004-07-29 19:00:00,7,-0.9659258262890684,0.2588190451025203,,0.0,,0.0
2004-07-29 20:00:00,29/07/2004,20.00.00,,1051.0,11.7,107.0,720.0,118.0,1641.0,916.0,29.7,28.1,1.1544,20,3,,,,,,,,2004-07-29 20:00:00,7,-0.8660254037844386,0.5000000000000001,,0.0,,0.0
